BSS00228	H3K4me1	FINAL_H3K4me1_BSS00228.sub_VS_FINAL_WCE_BSS00228.pval.signal.bedgraph.gz
BSS00228	H3K4me3	FINAL_H3K4me3_BSS00228.sub_VS_FINAL_WCE_BSS00228.pval.signal.bedgraph.gz
BSS00228	H3K9ac	FINAL_H3K9ac_BSS00228.sub_VS_FINAL_WCE_BSS00228.pval.signal.bedgraph.gz
BSS00228	H3K9me3	FINAL_H3K9me3_BSS00228.sub_VS_FINAL_WCE_BSS00228.pval.signal.bedgraph.gz
BSS00229	H3K27me3	FINAL_H3K27me3_BSS00229.sub_VS_FINAL_WCE_BSS00229.pval.signal.bedgraph.gz
BSS00229	H3K36me3	FINAL_H3K36me3_BSS00229.sub_VS_FINAL_WCE_BSS00229.pval.signal.bedgraph.gz
BSS00229	H3K4me1	FINAL_H3K4me1_BSS00229.sub_VS_FINAL_WCE_BSS00229.pval.signal.bedgraph.gz
BSS00229	H3K4me3	FINAL_H3K4me3_BSS00229.sub_VS_FINAL_WCE_BSS00229.pval.signal.bedgraph.gz
BSS00229	H3K9me3	FINAL_H3K9me3_BSS00229.sub_VS_FINAL_WCE_BSS00229.pval.signal.bedgraph.gz
BSS00230	DNase-seq	FINAL_DNase-seq_BSS00230.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00231	DNase-seq	FINAL_DNase-seq_BSS00231.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00231	H3K27ac	FINAL_H3K27ac_BSS00231.sub_VS_FINAL_WCE_BSS00231.pval.signal.bedgraph.gz
BSS00231	H3K27me3	FINAL_H3K27me3_BSS00231.sub_VS_FINAL_WCE_BSS00231.pval.signal.bedgraph.gz
BSS00231	H3K36me3	FINAL_H3K36me3_BSS00231.sub_VS_FINAL_WCE_BSS00231.pval.signal.bedgraph.gz
BSS00231	H3K4me1	FINAL_H3K4me1_BSS00231.sub_VS_FINAL_WCE_BSS00231.pval.signal.bedgraph.gz
BSS00231	H3K4me3	FINAL_H3K4me3_BSS00231.sub_VS_FINAL_WCE_BSS00231.pval.signal.bedgraph.gz
BSS00231	H3K9me3	FINAL_H3K9me3_BSS00231.sub_VS_FINAL_WCE_BSS00231.pval.signal.bedgraph.gz
BSS00232	DNase-seq	FINAL_DNase-seq_BSS00232.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00232	H3K27ac	FINAL_H3K27ac_BSS00232.sub_VS_FINAL_WCE_BSS00232.pval.signal.bedgraph.gz
BSS00232	H3K27me3	FINAL_H3K27me3_BSS00232.sub_VS_FINAL_WCE_BSS00232.pval.signal.bedgraph.gz
BSS00232	H3K36me3	FINAL_H3K36me3_BSS00232.sub_VS_FINAL_WCE_BSS00232.pval.signal.bedgraph.gz
BSS00232	H3K4me1	FINAL_H3K4me1_BSS00232.sub_VS_FINAL_WCE_BSS00232.pval.signal.bedgraph.gz
BSS00232	H3K4me3	FINAL_H3K4me3_BSS00232.sub_VS_FINAL_WCE_BSS00232.pval.signal.bedgraph.gz
BSS00232	H3K9me3	FINAL_H3K9me3_BSS00232.sub_VS_FINAL_WCE_BSS00232.pval.signal.bedgraph.gz
BSS00233	DNase-seq	FINAL_DNase-seq_BSS00233.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00234	DNase-seq	FINAL_DNase-seq_BSS00234.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00235	DNase-seq	FINAL_DNase-seq_BSS00235.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00235	H3K4me3	FINAL_H3K4me3_BSS00235.sub_VS_FINAL_WCE_BSS00235.pval.signal.bedgraph.gz
BSS00236	DNase-seq	FINAL_DNase-seq_BSS00236.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00237	DNase-seq	FINAL_DNase-seq_BSS00237.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00237	H3K27me3	FINAL_H3K27me3_BSS00237.sub_VS_FINAL_WCE_BSS00237.pval.signal.bedgraph.gz
BSS00237	H3K36me3	FINAL_H3K36me3_BSS00237.sub_VS_FINAL_WCE_BSS00237.pval.signal.bedgraph.gz
BSS00237	H3K4me1	FINAL_H3K4me1_BSS00237.sub_VS_FINAL_WCE_BSS00237.pval.signal.bedgraph.gz
BSS00237	H3K4me3	FINAL_H3K4me3_BSS00237.sub_VS_FINAL_WCE_BSS00237.pval.signal.bedgraph.gz
BSS00237	H3K9me3	FINAL_H3K9me3_BSS00237.sub_VS_FINAL_WCE_BSS00237.pval.signal.bedgraph.gz
BSS00238	DNase-seq	FINAL_DNase-seq_BSS00238.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00239	DNase-seq	FINAL_DNase-seq_BSS00239.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00239	H3K27me3	FINAL_H3K27me3_BSS00239.sub_VS_FINAL_WCE_BSS00239.pval.signal.bedgraph.gz
BSS00239	H3K36me3	FINAL_H3K36me3_BSS00239.sub_VS_FINAL_WCE_BSS00239.pval.signal.bedgraph.gz
BSS00239	H3K4me1	FINAL_H3K4me1_BSS00239.sub_VS_FINAL_WCE_BSS00239.pval.signal.bedgraph.gz
BSS00239	H3K4me3	FINAL_H3K4me3_BSS00239.sub_VS_FINAL_WCE_BSS00239.pval.signal.bedgraph.gz
BSS00239	H3K9me3	FINAL_H3K9me3_BSS00239.sub_VS_FINAL_WCE_BSS00239.pval.signal.bedgraph.gz
BSS00240	DNase-seq	FINAL_DNase-seq_BSS00240.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00241	DNase-seq	FINAL_DNase-seq_BSS00241.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00242	ATAC-seq	FINAL_ATAC-seq_BSS00242.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00242	DNase-seq	FINAL_DNase-seq_BSS00242.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00243	CTCF	FINAL_CTCF_BSS00243.sub_VS_FINAL_WCE_BSS00243.pval.signal.bedgraph.gz
BSS00243	DNase-seq	FINAL_DNase-seq_BSS00243.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00243	H3K27ac	FINAL_H3K27ac_BSS00243.sub_VS_FINAL_WCE_BSS00243.pval.signal.bedgraph.gz
BSS00243	H3K4me3	FINAL_H3K4me3_BSS00243.sub_VS_FINAL_WCE_BSS00243.pval.signal.bedgraph.gz
BSS00244	DNase-seq	FINAL_DNase-seq_BSS00244.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00246	DNase-seq	FINAL_DNase-seq_BSS00246.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00250	DNase-seq	FINAL_DNase-seq_BSS00250.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00258	DNase-seq	FINAL_DNase-seq_BSS00258.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00260	DNase-seq	FINAL_DNase-seq_BSS00260.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00262	DNase-seq	FINAL_DNase-seq_BSS00262.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00264	DNase-seq	FINAL_DNase-seq_BSS00264.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00267	CTCF	FINAL_CTCF_BSS00267.sub_VS_FINAL_WCE_BSS00267.pval.signal.bedgraph.gz
BSS00267	H2AFZ	FINAL_H2AFZ_BSS00267.sub_VS_FINAL_WCE_BSS00267.pval.signal.bedgraph.gz
BSS00267	H3K27ac	FINAL_H3K27ac_BSS00267.sub_VS_FINAL_WCE_BSS00267.pval.signal.bedgraph.gz
BSS00267	H3K27me3	FINAL_H3K27me3_BSS00267.sub_VS_FINAL_WCE_BSS00267.pval.signal.bedgraph.gz
BSS00267	H3K36me3	FINAL_H3K36me3_BSS00267.sub_VS_FINAL_WCE_BSS00267.pval.signal.bedgraph.gz
BSS00267	H3K4me1	FINAL_H3K4me1_BSS00267.sub_VS_FINAL_WCE_BSS00267.pval.signal.bedgraph.gz
BSS00267	H3K4me2	FINAL_H3K4me2_BSS00267.sub_VS_FINAL_WCE_BSS00267.pval.signal.bedgraph.gz
BSS00267	H3K4me3	FINAL_H3K4me3_BSS00267.sub_VS_FINAL_WCE_BSS00267.pval.signal.bedgraph.gz
BSS00267	H3K79me2	FINAL_H3K79me2_BSS00267.sub_VS_FINAL_WCE_BSS00267.pval.signal.bedgraph.gz
BSS00267	H3K9ac	FINAL_H3K9ac_BSS00267.sub_VS_FINAL_WCE_BSS00267.pval.signal.bedgraph.gz
BSS00267	H3K9me3	FINAL_H3K9me3_BSS00267.sub_VS_FINAL_WCE_BSS00267.pval.signal.bedgraph.gz
BSS00267	H4K20me1	FINAL_H4K20me1_BSS00267.sub_VS_FINAL_WCE_BSS00267.pval.signal.bedgraph.gz
BSS00268	CTCF	FINAL_CTCF_BSS00268.sub_VS_FINAL_WCE_BSS00268.pval.signal.bedgraph.gz
BSS00268	H2AFZ	FINAL_H2AFZ_BSS00268.sub_VS_FINAL_WCE_BSS00268.pval.signal.bedgraph.gz
BSS00268	H3F3A	FINAL_H3F3A_BSS00268.sub_VS_FINAL_WCE_BSS00268.pval.signal.bedgraph.gz
BSS00268	H3K27ac	FINAL_H3K27ac_BSS00268.sub_VS_FINAL_WCE_BSS00268.pval.signal.bedgraph.gz
BSS00268	H3K27me3	FINAL_H3K27me3_BSS00268.sub_VS_FINAL_WCE_BSS00268.pval.signal.bedgraph.gz
BSS00268	H3K36me3	FINAL_H3K36me3_BSS00268.sub_VS_FINAL_WCE_BSS00268.pval.signal.bedgraph.gz
BSS00268	H3K4me1	FINAL_H3K4me1_BSS00268.sub_VS_FINAL_WCE_BSS00268.pval.signal.bedgraph.gz
BSS00268	H3K4me2	FINAL_H3K4me2_BSS00268.sub_VS_FINAL_WCE_BSS00268.pval.signal.bedgraph.gz
BSS00268	H3K4me3	FINAL_H3K4me3_BSS00268.sub_VS_FINAL_WCE_BSS00268.pval.signal.bedgraph.gz
BSS00268	H3K79me2	FINAL_H3K79me2_BSS00268.sub_VS_FINAL_WCE_BSS00268.pval.signal.bedgraph.gz
BSS00268	H3K9me2	FINAL_H3K9me2_BSS00268.sub_VS_FINAL_WCE_BSS00268.pval.signal.bedgraph.gz
BSS00268	H3K9me3	FINAL_H3K9me3_BSS00268.sub_VS_FINAL_WCE_BSS00268.pval.signal.bedgraph.gz
BSS00268	H4K20me1	FINAL_H4K20me1_BSS00268.sub_VS_FINAL_WCE_BSS00268.pval.signal.bedgraph.gz
BSS00270	H3K27ac	FINAL_H3K27ac_BSS00270.sub_VS_FINAL_WCE_BSS00270.pval.signal.bedgraph.gz
BSS00270	H3K27me3	FINAL_H3K27me3_BSS00270.sub_VS_FINAL_WCE_BSS00270.pval.signal.bedgraph.gz
BSS00270	H3K36me3	FINAL_H3K36me3_BSS00270.sub_VS_FINAL_WCE_BSS00270.pval.signal.bedgraph.gz
BSS00270	H3K4me1	FINAL_H3K4me1_BSS00270.sub_VS_FINAL_WCE_BSS00270.pval.signal.bedgraph.gz
BSS00270	H3K4me3	FINAL_H3K4me3_BSS00270.sub_VS_FINAL_WCE_BSS00270.pval.signal.bedgraph.gz
BSS00270	H3K9ac	FINAL_H3K9ac_BSS00270.sub_VS_FINAL_WCE_BSS00270.pval.signal.bedgraph.gz
BSS00270	H3K9me3	FINAL_H3K9me3_BSS00270.sub_VS_FINAL_WCE_BSS00270.pval.signal.bedgraph.gz
BSS00271	H3K27me3	FINAL_H3K27me3_BSS00271.sub_VS_FINAL_WCE_BSS00271.pval.signal.bedgraph.gz
BSS00271	H3K36me3	FINAL_H3K36me3_BSS00271.sub_VS_FINAL_WCE_BSS00271.pval.signal.bedgraph.gz
BSS00271	H3K4me1	FINAL_H3K4me1_BSS00271.sub_VS_FINAL_WCE_BSS00271.pval.signal.bedgraph.gz
BSS00271	H3K4me3	FINAL_H3K4me3_BSS00271.sub_VS_FINAL_WCE_BSS00271.pval.signal.bedgraph.gz
BSS00271	H3K9ac	FINAL_H3K9ac_BSS00271.sub_VS_FINAL_WCE_BSS00271.pval.signal.bedgraph.gz
BSS00271	H3K9me3	FINAL_H3K9me3_BSS00271.sub_VS_FINAL_WCE_BSS00271.pval.signal.bedgraph.gz
BSS00272	DNase-seq	FINAL_DNase-seq_BSS00272.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00273	H3K27ac	FINAL_H3K27ac_BSS00273.sub_VS_FINAL_WCE_BSS00273.pval.signal.bedgraph.gz
BSS00273	H3K27me3	FINAL_H3K27me3_BSS00273.sub_VS_FINAL_WCE_BSS00273.pval.signal.bedgraph.gz
BSS00273	H3K36me3	FINAL_H3K36me3_BSS00273.sub_VS_FINAL_WCE_BSS00273.pval.signal.bedgraph.gz
BSS00273	H3K4me1	FINAL_H3K4me1_BSS00273.sub_VS_FINAL_WCE_BSS00273.pval.signal.bedgraph.gz
BSS00273	H3K4me3	FINAL_H3K4me3_BSS00273.sub_VS_FINAL_WCE_BSS00273.pval.signal.bedgraph.gz
BSS00273	H3K9me3	FINAL_H3K9me3_BSS00273.sub_VS_FINAL_WCE_BSS00273.pval.signal.bedgraph.gz
BSS00274	H3K27ac	FINAL_H3K27ac_BSS00274.sub_VS_FINAL_WCE_BSS00274.pval.signal.bedgraph.gz
BSS00274	H3K27me3	FINAL_H3K27me3_BSS00274.sub_VS_FINAL_WCE_BSS00274.pval.signal.bedgraph.gz
BSS00274	H3K36me3	FINAL_H3K36me3_BSS00274.sub_VS_FINAL_WCE_BSS00274.pval.signal.bedgraph.gz
BSS00274	H3K4me1	FINAL_H3K4me1_BSS00274.sub_VS_FINAL_WCE_BSS00274.pval.signal.bedgraph.gz
BSS00274	H3K4me3	FINAL_H3K4me3_BSS00274.sub_VS_FINAL_WCE_BSS00274.pval.signal.bedgraph.gz
BSS00274	H3K9me3	FINAL_H3K9me3_BSS00274.sub_VS_FINAL_WCE_BSS00274.pval.signal.bedgraph.gz
BSS00275	DNase-seq	FINAL_DNase-seq_BSS00275.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00276	DNase-seq	FINAL_DNase-seq_BSS00276.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00277	DNase-seq	FINAL_DNase-seq_BSS00277.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00278	DNase-seq	FINAL_DNase-seq_BSS00278.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00279	DNase-seq	FINAL_DNase-seq_BSS00279.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00281	H3K27ac	FINAL_H3K27ac_BSS00281.sub_VS_FINAL_WCE_BSS00281.pval.signal.bedgraph.gz
BSS00281	H3K27me3	FINAL_H3K27me3_BSS00281.sub_VS_FINAL_WCE_BSS00281.pval.signal.bedgraph.gz
BSS00281	H3K36me3	FINAL_H3K36me3_BSS00281.sub_VS_FINAL_WCE_BSS00281.pval.signal.bedgraph.gz
BSS00281	H3K4me1	FINAL_H3K4me1_BSS00281.sub_VS_FINAL_WCE_BSS00281.pval.signal.bedgraph.gz
BSS00281	H3K4me3	FINAL_H3K4me3_BSS00281.sub_VS_FINAL_WCE_BSS00281.pval.signal.bedgraph.gz
BSS00281	H3K9me3	FINAL_H3K9me3_BSS00281.sub_VS_FINAL_WCE_BSS00281.pval.signal.bedgraph.gz
BSS00282	H3K9me3	FINAL_H3K9me3_BSS00282.sub_VS_FINAL_WCE_BSS00284.pval.signal.bedgraph.gz
BSS00283	H3K27ac	FINAL_H3K27ac_BSS00283.sub_VS_FINAL_WCE_BSS00284.pval.signal.bedgraph.gz
BSS00283	H3K4me3	FINAL_H3K4me3_BSS00283.sub_VS_FINAL_WCE_BSS00284.pval.signal.bedgraph.gz
BSS00284	H3K27me3	FINAL_H3K27me3_BSS00284.sub_VS_FINAL_WCE_BSS00284.pval.signal.bedgraph.gz
BSS00284	H3K36me3	FINAL_H3K36me3_BSS00284.sub_VS_FINAL_WCE_BSS00284.pval.signal.bedgraph.gz
BSS00284	H3K4me1	FINAL_H3K4me1_BSS00284.sub_VS_FINAL_WCE_BSS00284.pval.signal.bedgraph.gz
BSS00284	H3K4me3	FINAL_H3K4me3_BSS00284.sub_VS_FINAL_WCE_BSS00284.pval.signal.bedgraph.gz
BSS00284	H3K9ac	FINAL_H3K9ac_BSS00284.sub_VS_FINAL_WCE_BSS00284.pval.signal.bedgraph.gz
BSS00285	DNase-seq	FINAL_DNase-seq_BSS00285.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00287	H3K27ac	FINAL_H3K27ac_BSS00287.sub_VS_FINAL_WCE_BSS00287.pval.signal.bedgraph.gz
BSS00287	H3K27me3	FINAL_H3K27me3_BSS00287.sub_VS_FINAL_WCE_BSS00287.pval.signal.bedgraph.gz
BSS00287	H3K36me3	FINAL_H3K36me3_BSS00287.sub_VS_FINAL_WCE_BSS00287.pval.signal.bedgraph.gz
BSS00287	H3K4me1	FINAL_H3K4me1_BSS00287.sub_VS_FINAL_WCE_BSS00287.pval.signal.bedgraph.gz
BSS00287	H3K4me3	FINAL_H3K4me3_BSS00287.sub_VS_FINAL_WCE_BSS00287.pval.signal.bedgraph.gz
BSS00287	H3K9ac	FINAL_H3K9ac_BSS00287.sub_VS_FINAL_WCE_BSS00287.pval.signal.bedgraph.gz
BSS00287	H3K9me3	FINAL_H3K9me3_BSS00287.sub_VS_FINAL_WCE_BSS00287.pval.signal.bedgraph.gz
BSS00296	CTCF	FINAL_CTCF_BSS00296.sub_VS_FINAL_WCE_BSS00296.pval.signal.bedgraph.gz
BSS00296	H2AFZ	FINAL_H2AFZ_BSS00296.sub_VS_FINAL_WCE_BSS00296.pval.signal.bedgraph.gz
BSS00296	H3K27ac	FINAL_H3K27ac_BSS00296.sub_VS_FINAL_WCE_BSS00296.pval.signal.bedgraph.gz
BSS00296	H3K27me3	FINAL_H3K27me3_BSS00296.sub_VS_FINAL_WCE_BSS00296.pval.signal.bedgraph.gz
BSS00296	H3K36me3	FINAL_H3K36me3_BSS00296.sub_VS_FINAL_WCE_BSS00296.pval.signal.bedgraph.gz
BSS00296	H3K4me1	FINAL_H3K4me1_BSS00296.sub_VS_FINAL_WCE_BSS00296.pval.signal.bedgraph.gz
BSS00296	H3K4me2	FINAL_H3K4me2_BSS00296.sub_VS_FINAL_WCE_BSS00296.pval.signal.bedgraph.gz
BSS00296	H3K4me3	FINAL_H3K4me3_BSS00296.sub_VS_FINAL_WCE_BSS00296.pval.signal.bedgraph.gz
BSS00296	H3K79me2	FINAL_H3K79me2_BSS00296.sub_VS_FINAL_WCE_BSS00296.pval.signal.bedgraph.gz
BSS00296	H3K9ac	FINAL_H3K9ac_BSS00296.sub_VS_FINAL_WCE_BSS00296.pval.signal.bedgraph.gz
BSS00296	H3K9me1	FINAL_H3K9me1_BSS00296.sub_VS_FINAL_WCE_BSS00296.pval.signal.bedgraph.gz
BSS00296	H3K9me3	FINAL_H3K9me3_BSS00296.sub_VS_FINAL_WCE_BSS00296.pval.signal.bedgraph.gz
BSS00296	H4K20me1	FINAL_H4K20me1_BSS00296.sub_VS_FINAL_WCE_BSS00296.pval.signal.bedgraph.gz
BSS00298	CTCF	FINAL_CTCF_BSS00298.sub_VS_FINAL_WCE_BSS00298.pval.signal.bedgraph.gz
BSS00298	DNase-seq	FINAL_DNase-seq_BSS00298.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00298	POLR2A	FINAL_POLR2A_BSS00298.sub_VS_FINAL_WCE_BSS00298.pval.signal.bedgraph.gz
BSS00304	DNase-seq	FINAL_DNase-seq_BSS00304.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00307	CTCF	FINAL_CTCF_BSS00307.sub_VS_FINAL_WCE_BSS00307.pval.signal.bedgraph.gz
BSS00307	DNase-seq	FINAL_DNase-seq_BSS00307.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00307	H3K4me3	FINAL_H3K4me3_BSS00307.sub_VS_FINAL_WCE_BSS00307.pval.signal.bedgraph.gz
BSS00308	DNase-seq	FINAL_DNase-seq_BSS00308.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00309	CTCF	FINAL_CTCF_BSS00309.sub_VS_FINAL_WCE_BSS00309.pval.signal.bedgraph.gz
BSS00309	H3K27ac	FINAL_H3K27ac_BSS00309.sub_VS_FINAL_WCE_BSS00309.pval.signal.bedgraph.gz
BSS00310	CTCF	FINAL_CTCF_BSS00310.sub_VS_FINAL_WCE_BSS00310.pval.signal.bedgraph.gz
BSS00310	DNase-seq	FINAL_DNase-seq_BSS00310.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00310	H3K4me3	FINAL_H3K4me3_BSS00310.sub_VS_FINAL_WCE_BSS00310.pval.signal.bedgraph.gz
BSS00315	H3K36me3	FINAL_H3K36me3_BSS00315.sub_VS_FINAL_WCE_BSS00315.pval.signal.bedgraph.gz
BSS00315	H3K4me1	FINAL_H3K4me1_BSS00315.sub_VS_FINAL_WCE_BSS00315.pval.signal.bedgraph.gz
BSS00315	H3K9ac	FINAL_H3K9ac_BSS00315.sub_VS_FINAL_WCE_BSS00315.pval.signal.bedgraph.gz
BSS00315	H3K9me3	FINAL_H3K9me3_BSS00315.sub_VS_FINAL_WCE_BSS00315.pval.signal.bedgraph.gz
BSS00316	H3K27ac	FINAL_H3K27ac_BSS00316.sub_VS_FINAL_WCE_BSS00316.pval.signal.bedgraph.gz
BSS00316	H3K27me3	FINAL_H3K27me3_BSS00316.sub_VS_FINAL_WCE_BSS00316.pval.signal.bedgraph.gz
BSS00316	H3K36me3	FINAL_H3K36me3_BSS00316.sub_VS_FINAL_WCE_BSS00316.pval.signal.bedgraph.gz
BSS00316	H3K4me1	FINAL_H3K4me1_BSS00316.sub_VS_FINAL_WCE_BSS00316.pval.signal.bedgraph.gz
BSS00316	H3K4me3	FINAL_H3K4me3_BSS00316.sub_VS_FINAL_WCE_BSS00316.pval.signal.bedgraph.gz
BSS00316	H3K9me3	FINAL_H3K9me3_BSS00316.sub_VS_FINAL_WCE_BSS00316.pval.signal.bedgraph.gz
BSS00318	H3K27ac	FINAL_H3K27ac_BSS00318.sub_VS_FINAL_WCE_BSS00318.pval.signal.bedgraph.gz
BSS00318	H3K27me3	FINAL_H3K27me3_BSS00318.sub_VS_FINAL_WCE_BSS00318.pval.signal.bedgraph.gz
BSS00318	H3K36me3	FINAL_H3K36me3_BSS00318.sub_VS_FINAL_WCE_BSS00318.pval.signal.bedgraph.gz
BSS00318	H3K4me1	FINAL_H3K4me1_BSS00318.sub_VS_FINAL_WCE_BSS00318.pval.signal.bedgraph.gz
BSS00318	H3K4me3	FINAL_H3K4me3_BSS00318.sub_VS_FINAL_WCE_BSS00318.pval.signal.bedgraph.gz
BSS00318	H3K9me3	FINAL_H3K9me3_BSS00318.sub_VS_FINAL_WCE_BSS00318.pval.signal.bedgraph.gz
BSS00321	CTCF	FINAL_CTCF_BSS00321.sub_VS_FINAL_WCE_BSS00321.pval.signal.bedgraph.gz
BSS00321	H3K27ac	FINAL_H3K27ac_BSS00321.sub_VS_FINAL_WCE_BSS00321.pval.signal.bedgraph.gz
BSS00321	H3K27me3	FINAL_H3K27me3_BSS00321.sub_VS_FINAL_WCE_BSS00321.pval.signal.bedgraph.gz
BSS00321	H3K36me3	FINAL_H3K36me3_BSS00321.sub_VS_FINAL_WCE_BSS00321.pval.signal.bedgraph.gz
BSS00321	H3K4me1	FINAL_H3K4me1_BSS00321.sub_VS_FINAL_WCE_BSS00321.pval.signal.bedgraph.gz
BSS00321	H3K4me3	FINAL_H3K4me3_BSS00321.sub_VS_FINAL_WCE_BSS00321.pval.signal.bedgraph.gz
BSS00321	H3K9me3	FINAL_H3K9me3_BSS00321.sub_VS_FINAL_WCE_BSS00321.pval.signal.bedgraph.gz
BSS00321	POLR2A	FINAL_POLR2A_BSS00321.sub_VS_FINAL_WCE_BSS00321.pval.signal.bedgraph.gz
BSS00322	CTCF	FINAL_CTCF_BSS00322.sub_VS_FINAL_WCE_BSS00322.pval.signal.bedgraph.gz
BSS00322	DNase-seq	FINAL_DNase-seq_BSS00322.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00322	EP300	FINAL_EP300_BSS00322.sub_VS_FINAL_WCE_BSS00322.pval.signal.bedgraph.gz
BSS00323	ATAC-seq	FINAL_ATAC-seq_BSS00323.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00324	ATAC-seq	FINAL_ATAC-seq_BSS00324.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00325	CTCF	FINAL_CTCF_BSS00325.sub_VS_FINAL_WCE_BSS00325.pval.signal.bedgraph.gz
BSS00325	H3K27ac	FINAL_H3K27ac_BSS00325.sub_VS_FINAL_WCE_BSS00325.pval.signal.bedgraph.gz
BSS00325	H3K27me3	FINAL_H3K27me3_BSS00325.sub_VS_FINAL_WCE_BSS00325.pval.signal.bedgraph.gz
BSS00325	H3K36me3	FINAL_H3K36me3_BSS00325.sub_VS_FINAL_WCE_BSS00325.pval.signal.bedgraph.gz
BSS00325	H3K4me1	FINAL_H3K4me1_BSS00325.sub_VS_FINAL_WCE_BSS00325.pval.signal.bedgraph.gz
BSS00325	H3K4me3	FINAL_H3K4me3_BSS00325.sub_VS_FINAL_WCE_BSS00325.pval.signal.bedgraph.gz
BSS00325	H3K9me3	FINAL_H3K9me3_BSS00325.sub_VS_FINAL_WCE_BSS00325.pval.signal.bedgraph.gz
BSS00325	POLR2A	FINAL_POLR2A_BSS00325.sub_VS_FINAL_WCE_BSS00325.pval.signal.bedgraph.gz
BSS00326	CTCF	FINAL_CTCF_BSS00326.sub_VS_FINAL_WCE_BSS00326.pval.signal.bedgraph.gz
BSS00326	DNase-seq	FINAL_DNase-seq_BSS00326.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00326	POLR2A	FINAL_POLR2A_BSS00326.sub_VS_FINAL_WCE_BSS00326.pval.signal.bedgraph.gz
BSS00328	DNase-seq	FINAL_DNase-seq_BSS00328.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00329	DNase-seq	FINAL_DNase-seq_BSS00329.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00330	DNase-seq	FINAL_DNase-seq_BSS00330.sub_VS_Uniform_BKG_CONTROL_36_50000000.pval.signal.bedgraph.gz
BSS00332	H3K27ac	FINAL_H3K27ac_BSS00332.sub_VS_FINAL_WCE_BSS00332.pval.signal.bedgraph.gz
BSS00332	H3K27me3	FINAL_H3K27me3_BSS00332.sub_VS_FINAL_WCE_BSS00332.pval.signal.bedgraph.gz
